country_iso,province_id,province_wos,province_wos_biol,province_wos_cons,country_wos,country_wos_biol,country_wos_cons,country_region,country_continent
BFA,1,8,2,0,5527,2223,42,Western Africa,Africa
BFA,2,9,4,0,5527,2223,42,Western Africa,Africa
BFA,3,1,1,0,5527,2223,42,Western Africa,Africa
BFA,4,2,1,0,5527,2223,42,Western Africa,Africa
BFA,5,3,1,0,5527,2223,42,Western Africa,Africa
BFA,6,1,1,0,5527,2223,42,Western Africa,Africa
BFA,7,418,167,1,5527,2223,42,Western Africa,Africa
BFA,8,16,11,0,5527,2223,42,Western Africa,Africa
BFA,9,0,0,0,5527,2223,42,Western Africa,Africa
BFA,10,6,2,0,5527,2223,42,Western Africa,Africa
BFA,11,41,21,0,5527,2223,42,Western Africa,Africa
BFA,12,345,177,3,5527,2223,42,Western Africa,Africa
BFA,13,2,2,0,5527,2223,42,Western Africa,Africa
BDI,1,3,1,0,930,355,9,Eastern Africa,Africa
BDI,2,0,0,0,930,355,9,Eastern Africa,Africa
BDI,3,6,3,0,930,355,9,Eastern Africa,Africa
BDI,4,8,6,0,930,355,9,Eastern Africa,Africa
BDI,5,0,0,0,930,355,9,Eastern Africa,Africa
BDI,6,3,2,0,930,355,9,Eastern Africa,Africa
BDI,7,4,1,0,930,355,9,Eastern Africa,Africa
BDI,8,6,3,0,930,355,9,Eastern Africa,Africa
BDI,9,2,0,0,930,355,9,Eastern Africa,Africa
BDI,10,6,4,0,930,355,9,Eastern Africa,Africa
BDI,11,2,1,0,930,355,9,Eastern Africa,Africa
BDI,12,1,0,0,930,355,9,Eastern Africa,Africa
BDI,13,6,3,0,930,355,9,Eastern Africa,Africa
BDI,14,0,0,0,930,355,9,Eastern Africa,Africa
BDI,15,3,1,0,930,355,9,Eastern Africa,Africa
BDI,16,2,1,0,930,355,9,Eastern Africa,Africa
BDI,17,0,0,0,930,355,9,Eastern Africa,Africa
KHM,1,14,7,0,4974,1751,59,South-Eastern Asia,Asia
KHM,2,38,12,0,4974,1751,59,South-Eastern Asia,Asia
KHM,3,27,6,0,4974,1751,59,South-Eastern Asia,Asia
KHM,4,40,15,0,4974,1751,59,South-Eastern Asia,Asia
KHM,5,7,3,0,4974,1751,59,South-Eastern Asia,Asia
KHM,6,10,5,0,4974,1751,59,South-Eastern Asia,Asia
KHM,7,31,14,2,4974,1751,59,South-Eastern Asia,Asia
KHM,8,59,35,0,4974,1751,59,South-Eastern Asia,Asia
KHM,9,10,5,0,4974,1751,59,South-Eastern Asia,Asia
KHM,10,2,0,0,4974,1751,59,South-Eastern Asia,Asia
KHM,11,38,22,0,4974,1751,59,South-Eastern Asia,Asia
KHM,12,31,12,0,4974,1751,59,South-Eastern Asia,Asia
KHM,13,11,3,0,4974,1751,59,South-Eastern Asia,Asia
KHM,14,4,2,0,4974,1751,59,South-Eastern Asia,Asia
KHM,15,7,2,0,4974,1751,59,South-Eastern Asia,Asia
KHM,16,285,98,2,4974,1751,59,South-Eastern Asia,Asia
KHM,17,24,12,1,4974,1751,59,South-Eastern Asia,Asia
KHM,18,32,9,0,4974,1751,59,South-Eastern Asia,Asia
KHM,19,27,11,0,4974,1751,59,South-Eastern Asia,Asia
KHM,20,33,13,0,4974,1751,59,South-Eastern Asia,Asia
KHM,21,78,28,0,4974,1751,59,South-Eastern Asia,Asia
KHM,22,8,6,0,4974,1751,59,South-Eastern Asia,Asia
KHM,23,6,1,0,4974,1751,59,South-Eastern Asia,Asia
KHM,24,30,6,0,4974,1751,59,South-Eastern Asia,Asia
KHM,25,0,0,0,4974,1751,59,South-Eastern Asia,Asia
CMR,1,129,25,1,8988,3394,180,Middle Africa,Africa
CMR,2,1948,774,66,8988,3394,180,Middle Africa,Africa
CMR,3,383,163,6,8988,3394,180,Middle Africa,Africa
CMR,4,21,5,0,8988,3394,180,Middle Africa,Africa
CMR,5,47,19,0,8988,3394,180,Middle Africa,Africa
CMR,6,247,96,2,8988,3394,180,Middle Africa,Africa
CMR,7,654,226,9,8988,3394,180,Middle Africa,Africa
CMR,8,1538,638,50,8988,3394,180,Middle Africa,Africa
CMR,9,351,135,10,8988,3394,180,Middle Africa,Africa
CMR,10,1073,423,30,8988,3394,180,Middle Africa,Africa
CAN,1,7973,3143,250,131874,44591,2367,Northern America,Americas
CAN,2,9797,4422,303,131874,44591,2367,Northern America,Americas
CAN,3,2898,1322,85,131874,44591,2367,Northern America,Americas
CAN,4,1828,829,91,131874,44591,2367,Northern America,Americas
CAN,5,1807,776,62,131874,44591,2367,Northern America,Americas
CAN,6,1954,1006,72,131874,44591,2367,Northern America,Americas
CAN,7,2993,1350,116,131874,44591,2367,Northern America,Americas
CAN,8,1153,705,50,131874,44591,2367,Northern America,Americas
CAN,8,1153,705,50,131874,44591,2367,Northern America,Americas
CAN,8,1153,705,50,131874,44591,2367,Northern America,Americas
CAN,9,20231,7130,406,131874,44591,2367,Northern America,Americas
CAN,10,683,364,28,131874,44591,2367,Northern America,Americas
CAN,11,37436,14285,750,131874,44591,2367,Northern America,Americas
CAN,12,3250,1400,88,131874,44591,2367,Northern America,Americas
CAN,13,1449,752,45,131874,44591,2367,Northern America,Americas
CPV,1,14,8,2,1360,599,34,Western Africa,Africa
CPV,2,19,3,1,1360,599,34,Western Africa,Africa
CPV,3,28,11,1,1360,599,34,Western Africa,Africa
CPV,4,2,0,0,1360,599,34,Western Africa,Africa
CPV,5,4,0,0,1360,599,34,Western Africa,Africa
CPV,6,1,0,0,1360,599,34,Western Africa,Africa
CPV,7,30,10,0,1360,599,34,Western Africa,Africa
CPV,8,0,0,0,1360,599,34,Western Africa,Africa
CPV,9,0,0,0,1360,599,34,Western Africa,Africa
CPV,10,0,0,0,1360,599,34,Western Africa,Africa
CPV,11,0,0,0,1360,599,34,Western Africa,Africa
CPV,12,0,0,0,1360,599,34,Western Africa,Africa
CPV,13,0,0,0,1360,599,34,Western Africa,Africa
CPV,14,5,1,0,1360,599,34,Western Africa,Africa
CPV,15,0,0,0,1360,599,34,Western Africa,Africa
CPV,16,38,17,1,1360,599,34,Western Africa,Africa
CPV,17,59,25,1,1360,599,34,Western Africa,Africa
CPV,18,0,0,0,1360,599,34,Western Africa,Africa
CPV,19,1,0,0,1360,599,34,Western Africa,Africa
CPV,20,1,0,0,1360,599,34,Western Africa,Africa
CPV,21,0,0,0,1360,599,34,Western Africa,Africa
CPV,22,3,0,0,1360,599,34,Western Africa,Africa
CYM,1,3,1,0,330,163,18,Caribbean,Americas
CYM,2,20,5,0,330,163,18,Caribbean,Americas
CYM,3,5,1,0,330,163,18,Caribbean,Americas
CYM,4,3,1,0,330,163,18,Caribbean,Americas
CYM,5,96,49,3,330,163,18,Caribbean,Americas
CYM,6,5,1,0,330,163,18,Caribbean,Americas
CYM,7,11,4,1,330,163,18,Caribbean,Americas
CAF,1,0,0,0,1933,610,24,Middle Africa,Africa
CAF,2,137,47,0,1933,610,24,Middle Africa,Africa
CAF,3,1,0,0,1933,610,24,Middle Africa,Africa
CAF,4,0,0,0,1933,610,24,Middle Africa,Africa
CAF,5,1,0,0,1933,610,24,Middle Africa,Africa
CAF,6,0,0,0,1933,610,24,Middle Africa,Africa
CAF,7,7,5,0,1933,610,24,Middle Africa,Africa
CAF,8,0,0,0,1933,610,24,Middle Africa,Africa
CAF,9,1,0,0,1933,610,24,Middle Africa,Africa
CAF,10,0,0,0,1933,610,24,Middle Africa,Africa
CAF,11,1,0,0,1933,610,24,Middle Africa,Africa
CAF,12,1,1,0,1933,610,24,Middle Africa,Africa
CAF,13,1,0,0,1933,610,24,Middle Africa,Africa
CAF,14,1,0,0,1933,610,24,Middle Africa,Africa
CAF,15,3,0,0,1933,610,24,Middle Africa,Africa
CAF,16,49,35,6,1933,610,24,Middle Africa,Africa
CAF,17,0,0,0,1933,610,24,Middle Africa,Africa
TCD,1,0,0,0,1452,515,13,Middle Africa,Africa
TCD,2,0,0,0,1452,515,13,Middle Africa,Africa
TCD,3,5,1,0,1452,515,13,Middle Africa,Africa
TCD,4,4,2,0,1452,515,13,Middle Africa,Africa
TCD,5,0,0,0,1452,515,13,Middle Africa,Africa
TCD,6,0,0,0,1452,515,13,Middle Africa,Africa
TCD,7,6,2,0,1452,515,13,Middle Africa,Africa
TCD,8,0,0,0,1452,515,13,Middle Africa,Africa
TCD,9,5,0,0,1452,515,13,Middle Africa,Africa
TCD,10,2,1,0,1452,515,13,Middle Africa,Africa
TCD,11,1,1,0,1452,515,13,Middle Africa,Africa
TCD,12,0,0,0,1452,515,13,Middle Africa,Africa
TCD,13,0,0,0,1452,515,13,Middle Africa,Africa
TCD,14,0,0,0,1452,515,13,Middle Africa,Africa
TCD,15,0,0,0,1452,515,13,Middle Africa,Africa
TCD,16,2,2,0,1452,515,13,Middle Africa,Africa
TCD,17,2,0,0,1452,515,13,Middle Africa,Africa
TCD,18,2,1,1,1452,515,13,Middle Africa,Africa
TCD,19,2,2,0,1452,515,13,Middle Africa,Africa
TCD,20,0,0,0,1452,515,13,Middle Africa,Africa
TCD,21,23,7,0,1452,515,13,Middle Africa,Africa
TCD,22,14,7,0,1452,515,13,Middle Africa,Africa
TCD,23,1,0,0,1452,515,13,Middle Africa,Africa
CHL,1,167,74,9,34933,12833,1162,South America,Americas
CHL,2,454,195,28,34933,12833,1162,South America,Americas
CHL,3,217,86,5,34933,12833,1162,South America,Americas
CHL,4,30,17,0,34933,12833,1162,South America,Americas
CHL,5,1325,540,43,34933,12833,1162,South America,Americas
CHL,6,429,221,27,34933,12833,1162,South America,Americas
CHL,7,241,140,18,34933,12833,1162,South America,Americas
CHL,8,12,4,0,34933,12833,1162,South America,Americas
CHL,9,72,42,3,34933,12833,1162,South America,Americas
CHL,10,45,23,0,34933,12833,1162,South America,Americas
CHL,11,2,2,0,34933,12833,1162,South America,Americas
CHL,11,2,2,0,34933,12833,1162,South America,Americas
CHL,12,440,82,4,34933,12833,1162,South America,Americas
CHL,13,43,15,2,34933,12833,1162,South America,Americas
CHL,14,123,36,4,34933,12833,1162,South America,Americas
CHL,15,404,164,18,34933,12833,1162,South America,Americas
CHN,1,1737,563,12,299906,95546,2346,Eastern Asia,Asia
CHN,2,10038,3529,60,299906,95546,2346,Eastern Asia,Asia
CHN,3,1403,570,16,299906,95546,2346,Eastern Asia,Asia
CHN,4,1529,559,14,299906,95546,2346,Eastern Asia,Asia
CHN,5,1579,560,25,299906,95546,2346,Eastern Asia,Asia
CHN,6,3364,1422,27,299906,95546,2346,Eastern Asia,Asia
CHN,7,2620,1274,33,299906,95546,2346,Eastern Asia,Asia
CHN,8,2684,1142,33,299906,95546,2346,Eastern Asia,Asia
CHN,9,2153,1114,49,299906,95546,2346,Eastern Asia,Asia
CHN,10,1777,600,14,299906,95546,2346,Eastern Asia,Asia
CHN,11,1080,408,12,299906,95546,2346,Eastern Asia,Asia
CHN,12,1709,562,7,299906,95546,2346,Eastern Asia,Asia
CHN,13,1713,718,24,299906,95546,2346,Eastern Asia,Asia
CHN,14,1903,675,27,299906,95546,2346,Eastern Asia,Asia
CHN,15,2597,1078,23,299906,95546,2346,Eastern Asia,Asia
CHN,16,1276,408,14,299906,95546,2346,Eastern Asia,Asia
CHN,17,1145,415,15,299906,95546,2346,Eastern Asia,Asia
CHN,18,1718,477,14,299906,95546,2346,Eastern Asia,Asia
CHN,19,189,57,5,299906,95546,2346,Eastern Asia,Asia
CHN,20,143,64,0,299906,95546,2346,Eastern Asia,Asia
CHN,21,3236,1604,50,299906,95546,2346,Eastern Asia,Asia
CHN,22,2857,1140,32,299906,95546,2346,Eastern Asia,Asia
CHN,23,3005,955,13,299906,95546,2346,Eastern Asia,Asia
CHN,24,7186,2791,30,299906,95546,2346,Eastern Asia,Asia
CHN,25,1429,527,13,299906,95546,2346,Eastern Asia,Asia
CHN,26,5517,1803,63,299906,95546,2346,Eastern Asia,Asia
CHN,27,1911,924,26,299906,95546,2346,Eastern Asia,Asia
CHN,28,402,147,4,299906,95546,2346,Eastern Asia,Asia
CHN,29,4780,1679,52,299906,95546,2346,Eastern Asia,Asia
CHN,30,7164,3252,141,299906,95546,2346,Eastern Asia,Asia
CHN,31,2843,1160,32,299906,95546,2346,Eastern Asia,Asia
COL,1,136,82,4,17253,6615,298,South America,Americas
COL,2,500,177,8,17253,6615,298,South America,Americas
COL,3,20,6,0,17253,6615,298,South America,Americas
COL,4,33,9,1,17253,6615,298,South America,Americas
COL,5,73,34,2,17253,6615,298,South America,Americas
COL,6,118,50,3,17253,6615,298,South America,Americas
COL,7,156,55,3,17253,6615,298,South America,Americas
COL,8,91,31,0,17253,6615,298,South America,Americas
COL,9,60,40,2,17253,6615,298,South America,Americas
COL,10,32,9,0,17253,6615,298,South America,Americas
COL,11,431,218,16,17253,6615,298,South America,Americas
COL,12,55,27,1,17253,6615,298,South America,Americas
COL,13,222,137,16,17253,6615,298,South America,Americas
COL,14,133,65,1,17253,6615,298,South America,Americas
COL,15,9,1,0,17253,6615,298,South America,Americas
COL,16,25,6,0,17253,6615,298,South America,Americas
COL,17,49,27,2,17253,6615,298,South America,Americas
COL,18,98,43,2,17253,6615,298,South America,Americas
COL,19,388,197,14,17253,6615,298,South America,Americas
COL,20,132,58,7,17253,6615,298,South America,Americas
COL,21,104,48,2,17253,6615,298,South America,Americas
COL,22,41,14,2,17253,6615,298,South America,Americas
COL,23,64,29,3,17253,6615,298,South America,Americas
COL,24,68,29,3,17253,6615,298,South America,Americas
COL,25,52,22,1,17253,6615,298,South America,Americas
COL,26,8,5,0,17253,6615,298,South America,Americas
COL,27,205,81,4,17253,6615,298,South America,Americas
COL,28,55,18,0,17253,6615,298,South America,Americas
COL,29,104,55,2,17253,6615,298,South America,Americas
COL,30,277,121,7,17253,6615,298,South America,Americas
COL,31,34,13,1,17253,6615,298,South America,Americas
COL,32,23,11,1,17253,6615,298,South America,Americas
COM,1,38,24,5,489,274,17,Eastern Africa,Africa
COM,2,55,30,0,489,274,17,Eastern Africa,Africa
COM,3,54,38,4,489,274,17,Eastern Africa,Africa
CRI,1,59,40,3,13543,7646,611,Central America,Americas
CRI,2,42,22,1,13543,7646,611,Central America,Americas
CRI,3,434,268,18,13543,7646,611,Central America,Americas
CRI,4,54,34,2,13543,7646,611,Central America,Americas
CRI,5,117,79,4,13543,7646,611,Central America,Americas
CRI,6,90,67,1,13543,7646,611,Central America,Americas
CRI,7,180,68,3,13543,7646,611,Central America,Americas
CIV,1,434,118,0,3587,1352,42,Western Africa,Africa
CIV,2,0,0,0,3587,1352,42,Western Africa,Africa
CIV,3,55,40,6,3587,1352,42,Western Africa,Africa
CIV,4,1,1,0,3587,1352,42,Western Africa,Africa
CIV,5,0,0,0,3587,1352,42,Western Africa,Africa
CIV,6,2,2,0,3587,1352,42,Western Africa,Africa
CIV,7,2,1,0,3587,1352,42,Western Africa,Africa
CIV,8,0,0,0,3587,1352,42,Western Africa,Africa
CIV,9,0,0,0,3587,1352,42,Western Africa,Africa
CIV,10,1,0,0,3587,1352,42,Western Africa,Africa
CIV,11,1,1,0,3587,1352,42,Western Africa,Africa
CIV,12,0,0,0,3587,1352,42,Western Africa,Africa
CIV,13,5,3,0,3587,1352,42,Western Africa,Africa
CIV,14,0,0,0,3587,1352,42,Western Africa,Africa
HRV,1,49,16,0,10504,2836,34,Southern Europe,Europe
HRV,2,0,0,0,10504,2836,34,Southern Europe,Europe
HRV,3,8,3,0,10504,2836,34,Southern Europe,Europe
HRV,4,11,4,0,10504,2836,34,Southern Europe,Europe
HRV,5,6,2,0,10504,2836,34,Southern Europe,Europe
HRV,6,23,7,0,10504,2836,34,Southern Europe,Europe
HRV,7,43,8,0,10504,2836,34,Southern Europe,Europe
HRV,8,6,1,0,10504,2836,34,Southern Europe,Europe
HRV,9,6,2,0,10504,2836,34,Southern Europe,Europe
HRV,10,12,3,0,10504,2836,34,Southern Europe,Europe
HRV,11,15,2,0,10504,2836,34,Southern Europe,Europe
HRV,12,36,5,0,10504,2836,34,Southern Europe,Europe
HRV,13,5,1,0,10504,2836,34,Southern Europe,Europe
HRV,14,44,5,0,10504,2836,34,Southern Europe,Europe
HRV,15,10,4,0,10504,2836,34,Southern Europe,Europe
HRV,16,2,0,0,10504,2836,34,Southern Europe,Europe
HRV,17,40,11,0,10504,2836,34,Southern Europe,Europe
HRV,18,6,3,0,10504,2836,34,Southern Europe,Europe
HRV,19,18,4,0,10504,2836,34,Southern Europe,Europe
HRV,20,3,0,0,10504,2836,34,Southern Europe,Europe
HRV,21,1046,220,0,10504,2836,34,Southern Europe,Europe
CUB,1,67,27,3,7127,2194,114,Caribbean,Americas
CUB,2,14,7,0,7127,2194,114,Caribbean,Americas
CUB,3,71,46,0,7127,2194,114,Caribbean,Americas
CUB,4,10,2,0,7127,2194,114,Caribbean,Americas
CUB,5,15,7,1,7127,2194,114,Caribbean,Americas
CUB,6,72,35,2,7127,2194,114,Caribbean,Americas
CUB,7,38,17,0,7127,2194,114,Caribbean,Americas
CUB,8,16,12,0,7127,2194,114,Caribbean,Americas
CUB,9,69,29,5,7127,2194,114,Caribbean,Americas
CUB,10,6,4,0,7127,2194,114,Caribbean,Americas
CUB,11,67,28,1,7127,2194,114,Caribbean,Americas
CUB,12,6,4,0,7127,2194,114,Caribbean,Americas
CUB,13,87,40,5,7127,2194,114,Caribbean,Americas
CUB,14,21,11,0,7127,2194,114,Caribbean,Americas
CUB,15,96,41,0,7127,2194,114,Caribbean,Americas
CUB,16,40,17,1,7127,2194,114,Caribbean,Americas
CYP,1,40,18,0,4578,1267,33,Western Asia,Asia
CYP,2,55,16,0,4578,1267,33,Western Asia,Asia
CYP,3,71,24,0,4578,1267,33,Western Asia,Asia
CYP,4,162,53,1,4578,1267,33,Western Asia,Asia
CYP,5,55,21,1,4578,1267,33,Western Asia,Asia
CZE,1,32,16,0,16633,5450,165,Eastern Europe,Europe
CZE,2,103,37,0,16633,5450,165,Eastern Europe,Europe
CZE,3,112,49,1,16633,5450,165,Eastern Europe,Europe
CZE,4,19,7,0,16633,5450,165,Eastern Europe,Europe
CZE,5,88,23,0,16633,5450,165,Eastern Europe,Europe
CZE,6,14,5,0,16633,5450,165,Eastern Europe,Europe
CZE,7,33,8,0,16633,5450,165,Eastern Europe,Europe
CZE,8,173,101,1,16633,5450,165,Eastern Europe,Europe
CZE,9,105,46,0,16633,5450,165,Eastern Europe,Europe
CZE,10,31,8,1,16633,5450,165,Eastern Europe,Europe
CZE,11,83,30,0,16633,5450,165,Eastern Europe,Europe
CZE,12,1141,307,7,16633,5450,165,Eastern Europe,Europe
CZE,13,309,97,3,16633,5450,165,Eastern Europe,Europe
CZE,14,38,15,0,16633,5450,165,Eastern Europe,Europe
COD,1,117,66,15,31056,3570,116,Middle Africa,Africa
COD,2,25,14,0,31056,3570,116,Middle Africa,Africa
COD,3,98,37,3,31056,3570,116,Middle Africa,Africa
COD,4,7,4,0,31056,3570,116,Middle Africa,Africa
COD,5,12,4,0,31056,3570,116,Middle Africa,Africa
COD,6,118,31,2,31056,3570,116,Middle Africa,Africa
COD,7,466,178,0,31056,3570,116,Middle Africa,Africa
COD,8,127,46,1,31056,3570,116,Middle Africa,Africa
COD,9,14,11,2,31056,3570,116,Middle Africa,Africa
DNK,1,389,100,0,27488,8388,129,Northern Europe,Europe
DNK,2,61,28,0,27488,8388,129,Northern Europe,Europe
DNK,3,203,78,2,27488,8388,129,Northern Europe,Europe
DNK,4,403,140,2,27488,8388,129,Northern Europe,Europe
DNK,5,808,276,9,27488,8388,129,Northern Europe,Europe
DJI,1,5,0,0,336,116,5,Eastern Africa,Africa
DJI,2,4,1,0,336,116,5,Eastern Africa,Africa
DJI,3,336,116,5,336,116,5,Eastern Africa,Africa
DJI,4,3,0,0,336,116,5,Eastern Africa,Africa
DJI,5,11,3,0,336,116,5,Eastern Africa,Africa
DOM,1,6,5,0,3329,1223,79,Caribbean,Americas
DOM,2,29,24,6,3329,1223,79,Caribbean,Americas
DOM,3,8,5,0,3329,1223,79,Caribbean,Americas
DOM,4,2,2,0,3329,1223,79,Caribbean,Americas
DOM,5,0,0,0,3329,1223,79,Caribbean,Americas
DOM,6,7,2,0,3329,1223,79,Caribbean,Americas
DOM,7,1,0,0,3329,1223,79,Caribbean,Americas
DOM,8,2,1,0,3329,1223,79,Caribbean,Americas
DOM,9,0,0,0,3329,1223,79,Caribbean,Americas
DOM,10,4,1,0,3329,1223,79,Caribbean,Americas
DOM,11,7,2,0,3329,1223,79,Caribbean,Americas
DOM,12,1,1,0,3329,1223,79,Caribbean,Americas
DOM,13,12,5,0,3329,1223,79,Caribbean,Americas
DOM,14,8,3,0,3329,1223,79,Caribbean,Americas
DOM,15,0,0,0,3329,1223,79,Caribbean,Americas
DOM,16,1,1,0,3329,1223,79,Caribbean,Americas
DOM,17,4,3,0,3329,1223,79,Caribbean,Americas
DOM,18,2,2,0,3329,1223,79,Caribbean,Americas
DOM,19,14,11,0,3329,1223,79,Caribbean,Americas
DOM,20,4,4,0,3329,1223,79,Caribbean,Americas
DOM,21,18,7,0,3329,1223,79,Caribbean,Americas
DOM,22,1,1,1,3329,1223,79,Caribbean,Americas
DOM,23,0,0,0,3329,1223,79,Caribbean,Americas
DOM,24,18,7,1,3329,1223,79,Caribbean,Americas
DOM,25,20,4,1,3329,1223,79,Caribbean,Americas
DOM,26,1,1,0,3329,1223,79,Caribbean,Americas
DOM,27,27,2,0,3329,1223,79,Caribbean,Americas
DOM,28,5,1,0,3329,1223,79,Caribbean,Americas
DOM,29,0,0,0,3329,1223,79,Caribbean,Americas
DOM,30,20,12,0,3329,1223,79,Caribbean,Americas
DOM,31,102,37,0,3329,1223,79,Caribbean,Americas
DOM,32,1,0,0,3329,1223,79,Caribbean,Americas
DMA,1,0,0,0,1460,382,27,Caribbean,Americas
DMA,2,0,0,0,1460,382,27,Caribbean,Americas
DMA,3,0,0,0,1460,382,27,Caribbean,Americas
DMA,4,0,0,0,1460,382,27,Caribbean,Americas
DMA,5,0,0,0,1460,382,27,Caribbean,Americas
DMA,6,0,0,0,1460,382,27,Caribbean,Americas
DMA,7,0,0,0,1460,382,27,Caribbean,Americas
DMA,8,0,0,0,1460,382,27,Caribbean,Americas
DMA,9,0,0,0,1460,382,27,Caribbean,Americas
DMA,10,0,0,0,1460,382,27,Caribbean,Americas
ECU,1,20,13,0,8708,4578,283,South America,Americas
ECU,2,26,19,3,8708,4578,283,South America,Americas
ECU,3,14,8,1,8708,4578,283,South America,Americas
ECU,4,19,11,1,8708,4578,283,South America,Americas
ECU,5,40,15,1,8708,4578,283,South America,Americas
ECU,6,220,106,7,8708,4578,283,South America,Americas
ECU,7,21,10,1,8708,4578,283,South America,Americas
ECU,8,103,57,0,8708,4578,283,South America,Americas
ECU,9,400,274,30,8708,4578,283,South America,Americas
ECU,10,60,39,1,8708,4578,283,South America,Americas
ECU,11,20,13,2,8708,4578,283,South America,Americas
ECU,12,90,42,3,8708,4578,283,South America,Americas
ECU,13,16,11,0,8708,4578,283,South America,Americas
ECU,14,56,30,1,8708,4578,283,South America,Americas
ECU,15,27,19,0,8708,4578,283,South America,Americas
ECU,16,121,75,6,8708,4578,283,South America,Americas
ECU,17,37,33,6,8708,4578,283,South America,Americas
ECU,18,48,28,0,8708,4578,283,South America,Americas
ECU,19,101,52,5,8708,4578,283,South America,Americas
ECU,20,29,14,0,8708,4578,283,South America,Americas
ECU,21,1,1,0,8708,4578,283,South America,Americas
ECU,22,21,12,1,8708,4578,283,South America,Americas
ECU,23,93,14,1,8708,4578,283,South America,Americas
ECU,24,52,38,1,8708,4578,283,South America,Americas
EGY,1,42,12,0,20070,5586,96,Northern Africa,Africa
EGY,2,803,267,12,20070,5586,96,Northern Africa,Africa
EGY,3,42,19,0,20070,5586,96,Northern Africa,Africa
EGY,4,289,102,3,20070,5586,96,Northern Africa,Africa
EGY,5,39,14,0,20070,5586,96,Northern Africa,Africa
EGY,6,607,281,7,20070,5586,96,Northern Africa,Africa
EGY,7,150,63,5,20070,5586,96,Northern Africa,Africa
EGY,8,250,84,0,20070,5586,96,Northern Africa,Africa
EGY,9,50,26,0,20070,5586,96,Northern Africa,Africa
EGY,10,134,49,0,20070,5586,96,Northern Africa,Africa
EGY,11,289,102,3,20070,5586,96,Northern Africa,Africa
EGY,11,289,102,3,20070,5586,96,Northern Africa,Africa
EGY,12,4,2,0,20070,5586,96,Northern Africa,Africa
EGY,13,62,14,0,20070,5586,96,Northern Africa,Africa
EGY,14,608,149,2,20070,5586,96,Northern Africa,Africa
EGY,15,612,114,4,20070,5586,96,Northern Africa,Africa
EGY,16,73,30,0,20070,5586,96,Northern Africa,Africa
EGY,17,324,94,3,20070,5586,96,Northern Africa,Africa
EGY,18,217,95,0,20070,5586,96,Northern Africa,Africa
EGY,19,46,18,0,20070,5586,96,Northern Africa,Africa
EGY,20,358,179,4,20070,5586,96,Northern Africa,Africa
EGY,21,77,40,0,20070,5586,96,Northern Africa,Africa
EGY,22,201,65,9,20070,5586,96,Northern Africa,Africa
EGY,23,82,27,1,20070,5586,96,Northern Africa,Africa
EGY,24,697,164,1,20070,5586,96,Northern Africa,Africa
EGY,25,114,30,0,20070,5586,96,Northern Africa,Africa
EGY,26,233,58,2,20070,5586,96,Northern Africa,Africa
EGY,27,79,31,0,20070,5586,96,Northern Africa,Africa
SLV,1,21,3,0,3887,1258,41,Central America,Americas
SLV,2,0,0,0,3887,1258,41,Central America,Americas
SLV,3,6,4,0,3887,1258,41,Central America,Americas
SLV,4,3,1,0,3887,1258,41,Central America,Americas
SLV,5,9,4,0,3887,1258,41,Central America,Americas
SLV,6,2,0,0,3887,1258,41,Central America,Americas
SLV,7,4,2,0,3887,1258,41,Central America,Americas
SLV,8,7,2,0,3887,1258,41,Central America,Americas
SLV,9,15,5,0,3887,1258,41,Central America,Americas
SLV,10,370,164,8,3887,1258,41,Central America,Americas
SLV,11,11,1,0,3887,1258,41,Central America,Americas
SLV,12,13,4,1,3887,1258,41,Central America,Americas
SLV,13,4,1,0,3887,1258,41,Central America,Americas
SLV,14,2,0,0,3887,1258,41,Central America,Americas
GNQ,1,19,16,2,43263,5676,167,Middle Africa,Africa
GNQ,2,1,1,0,43263,5676,167,Middle Africa,Africa
GNQ,3,1,1,0,43263,5676,167,Middle Africa,Africa
GNQ,4,0,0,0,43263,5676,167,Middle Africa,Africa
GNQ,5,0,0,0,43263,5676,167,Middle Africa,Africa
